No,Nm_Ruas,Kd_Inf,Panjang,STA_AWAL,STA_AKHIR,Fungsi,Kondisi,Tipe_Perke,Lebar_STA,Tahun_Reali,tahun,Tgl,Penanganan,Kondisi_Kini,Perke_Kini
815,DUREN II,,1599,1+100,1+200,,baik,beton,4,,2022,,,,
816,DUREN II,,1599,1+200,1+300,,baik,beton,4,,2022,,,,
817,DUREN II,,1599,1+300,1+400,,baik,beton,4,,2022,,,,
818,DUREN II,,1599,1+400,1+500,,baik,beton,4,,2022,,,,
819,DUREN II,,1599,1+500,1+599,,baik,aspal,4,,2022,,,,
478,DURENAN I,,1725,0+000,0+100,,baik,aspal,4,,2022,,,,
479,DURENAN I,,1725,0+100,0+200,,baik,aspal,4,,2022,,,,
480,DURENAN I,,1725,0+200,0+300,,baik,aspal,4,,2022,,,,
481,DURENAN I,,1725,0+300,0+400,,baik,aspal,4,,2022,,,,
482,DURENAN I,,1725,0+400,0+500,,baik,aspal,4,,2022,,,,
483,DURENAN I,,1725,0+500,0+600,,baik,aspal,4,,2022,,,,
484,DURENAN I,,1725,0+600,0+700,,sedang,aspal,4,,2022,,,,
485,DURENAN I,,1725,0+700,0+800,,sedang,aspal,4,,2022,,,,
486,DURENAN I,,1725,0+800,0+900,,sedang,makadam,4,,2022,,,,
487,DURENAN I,,1725,0+900,1+000,,sedang,makadam,4,,2022,,,,
488,DURENAN I,,1725,1+000,1+100,,sedang,makadam,4,,2022,,,,
489,DURENAN I,,1725,1+100,1+200,,sedang,makadam,4,,2022,,,,
490,DURENAN I,,1725,1+200,1+300,,sedang,makadam,4,,2022,,,,
491,DURENAN I,,1725,1+300,1+400,,sedang,lapen,4,,2022,,,,
492,DURENAN I,,1725,1+400,1+500,,sedang,lapen,4,,2022,,,,
493,DURENAN I,,1725,1+500,1+600,,RR,lapen,4,,2022,,,,
494,DURENAN I,,1725,1+600,1+700,,RR,lapen,4,,2022,,,,
495,DURENAN I,,1725,1+700,1+724,,RR,lapen,4,,2022,,,,
496,DURENAN II,,1439,0+000,0+100,,RR,lapen,4,,2022,,,,
497,DURENAN II,,1439,0+100,0+200,,RR,lapen,4,,2022,,,,
498,DURENAN II,,1439,0+200,0+300,,RB,lapen,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
499,DURENAN II,,1439,0+300,0+400,,RB,lapen,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
500,DURENAN II,,1439,0+400,0+500,,RB,tanah,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
501,DURENAN II,,1439,0+500,0+600,,RB,tanah,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
502,DURENAN II,,1439,0+600,0+700,,RB,tanah,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
503,DURENAN II,,1439,0+700,0+800,,RB,tanah,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
504,DURENAN II,,1439,0+800,0+900,,RB,tanah,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
505,DURENAN II,,1439,0+900,1+000,,RB,tanah,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
506,DURENAN II,,1439,1+000,1+100,,RB,beton,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
507,DURENAN II,,1439,1+100,1+200,,baik,beton,4,,2022,,,,
508,DURENAN II,,1439,1+200,1+300,,baik,beton,4,,2022,,,,
509,DURENAN II,,1439,1+300,1+400,,baik,beton,4,,2022,,,,
510,DURENAN II,,1439,1+400,1+438,,baik,beton,4,,2022,,,,
1124,GADING,,1832,0+000,0+100,,baik,beton,4,,2022,,,,
1125,GADING,,1832,0+100,0+200,,baik,beton,4,,2022,,,,
1126,GADING,,1832,0+200,0+300,,baik,beton,4,,2022,,,,
1127,GADING,,1832,0+300,0+400,,baik,beton,4,,2022,,,,
1128,GADING,,1832,0+400,0+500,,baik,beton,4,,2022,,,,
1129,GADING,,1832,0+500,0+600,,baik,beton,4,,2022,,,,
1130,GADING,,1832,0+600,0+700,,baik,beton,4,,2022,,,,
1131,GADING,,1832,0+700,0+800,,baik,beton,4,,2022,,,,
1132,GADING,,1832,0+800,0+900,,baik,aspal,4,,2022,,,,
1133,GADING,,1832,0+900,1+000,,sedang,aspal,4,,2022,,,,
1134,GADING,,1832,1+000,1+100,,sedang,aspal,4,,2022,,,,
1135,GADING,,1832,1+100,1+200,,sedang,aspal,4,,2022,,,,
1136,GADING,,1832,1+200,1+300,,sedang,aspal,4,,2022,,,,
1137,GADING,,1832,1+300,1+400,,sedang,aspal,4,,2022,,,,
1138,GADING,,1832,1+400,1+500,,sedang,aspal,4,,2022,,,,
1139,GADING,,1832,1+500,1+600,,sedang,aspal,4,,2022,,,,
1140,GADING,,1832,1+600,1+700,,sedang,aspal,4,,2022,,,,
1141,GADING,,1832,1+700,1+800,,sedang,makadam,4,,2022,,,,
1142,GADING,,1832,1+800,1+831,,RR,makadam,4,,2022,,,,
774,GANDUL,,1990,0+000,0+100,,RR,makadam,4,,2022,,,,
775,GANDUL,,1990,0+100,0+200,,RR,makadam,4,,2022,,,,
776,GANDUL,,1990,0+200,0+300,,RR,makadam,4,,2022,,,,
777,GANDUL,,1990,0+300,0+400,,RR,lapen,4,,2022,,,,
778,GANDUL,,1990,0+400,0+500,,RB,lapen,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
779,GANDUL,,1990,0+500,0+600,,RB,lapen,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
780,GANDUL,,1990,0+600,0+700,,RB,lapen,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
781,GANDUL,,1990,0+700,0+800,,RB,lapen,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
782,GANDUL,,1990,0+800,0+900,,RB,lapen,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
783,GANDUL,,1990,0+900,1+000,,RB,lapen,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
784,GANDUL,,1990,1+000,1+100,,RB,lapen,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
785,GANDUL,,1990,1+100,1+200,,RB,lapen,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
786,GANDUL,,1990,1+200,1+300,,RB,tanah,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
787,GANDUL,,1990,1+300,1+400,,baik,tanah,4,,2022,,,,
788,GANDUL,,1990,1+400,1+500,,baik,tanah,4,,2022,,,,
789,GANDUL,,1990,1+500,1+600,,baik,tanah,4,,2022,,,,
790,GANDUL,,1990,1+600,1+700,,baik,tanah,4,,2022,,,,
791,GANDUL,,1990,1+700,1+800,,baik,tanah,4,,2022,,,,
792,GANDUL,,1990,1+800,1+900,,baik,beton,4,,2022,,,,
793,GANDUL,,1990,1+900,1+989,,baik,beton,4,,2022,,,,
1165,GARON,,1530,0+000,0+100,,baik,beton,4,,2022,,,,
1166,GARON,,1530,0+100,0+200,,baik,beton,4,,2022,,,,
1167,GARON,,1530,0+200,0+300,,baik,beton,4,,2022,,,,
1168,GARON,,1530,0+300,0+400,,baik,beton,4,,2022,,,,
1169,GARON,,1530,0+400,0+500,,baik,beton,4,,2022,,,,
1170,GARON,,1530,0+500,0+600,,baik,beton,4,,2022,,,,
1171,GARON,,1530,0+600,0+700,,sedang,beton,4,,2022,,,,
1172,GARON,,1530,0+700,0+800,,sedang,beton,4,,2022,,,,
1173,GARON,,1530,0+800,0+900,,sedang,beton,4,,2022,,,,
1174,GARON,,1530,0+900,1+000,,sedang,beton,4,,2022,,,,
1175,GARON,,1530,1+000,1+100,,sedang,beton,4,,2022,,,,
1176,GARON,,1530,1+100,1+200,,sedang,aspal,4,,2022,,,,
1177,GARON,,1530,1+200,1+300,,sedang,aspal,4,,2022,,,,
1178,GARON,,1530,1+300,1+400,,sedang,aspal,4,,2022,,,,
1179,GARON,,1530,1+400,1+500,,sedang,aspal,4,,2022,,,,
1180,GARON,,1530,1+500,1+530,,RR,aspal,4,,2022,,,,
1157,GEGER,,785,0+000,0+100,,RR,aspal,4,,2022,,,,
1158,GEGER,,785,0+100,0+200,,RR,aspal,4,,2022,,,,
1159,GEGER,,785,0+200,0+300,,RR,aspal,4,,2022,,,,
1160,GEGER,,785,0+300,0+400,,RR,aspal,4,,2022,,,,
1161,GEGER,,785,0+400,0+500,,RB,makadam,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
1162,GEGER,,785,0+500,0+600,,RB,makadam,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
1163,GEGER,,785,0+600,0+700,,RB,makadam,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
1164,GEGER,,785,0+700,0+784,,RB,makadam,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
22,GROBOGAN,,752,0+000,0+100,,RB,makadam,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
23,GROBOGAN,,752,0+100,0+200,,RB,lapen,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
24,GROBOGAN,,752,0+200,0+300,,RB,lapen,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
25,GROBOGAN,,752,0+300,0+400,,RB,lapen,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
26,GROBOGAN,,752,0+400,0+500,,RB,lapen,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
27,GROBOGAN,,752,0+500,0+600,,baik,lapen,4,,2022,,,,
28,GROBOGAN,,752,0+600,0+700,,baik,lapen,4,,2022,,,,
29,GROBOGAN,,752,0+700,0+751,,baik,lapen,4,,2022,,,,
1181,JERUK GULUNG,,1207,0+000,0+100,,baik,lapen,4,,2022,,,,
1182,JERUK GULUNG,,1207,0+100,0+200,,baik,lapen,4,,2022,,,,
1183,JERUK GULUNG,,1207,0+200,0+300,,baik,tanah,4,,2022,,,,
1184,JERUK GULUNG,,1207,0+300,0+400,,baik,tanah,4,,2022,,,,
1185,JERUK GULUNG,,1207,0+400,0+500,,baik,tanah,4,,2022,,,,
1186,JERUK GULUNG,,1207,0+500,0+600,,baik,tanah,4,,2022,,,,
1187,JERUK GULUNG,,1207,0+600,0+700,,baik,tanah,4,,2022,,,,
1188,JERUK GULUNG,,1207,0+700,0+800,,baik,tanah,4,,2022,,,,
1189,JERUK GULUNG,,1207,0+800,0+900,,baik,beton,4,,2022,,,,
1190,JERUK GULUNG,,1207,0+900,1+000,,baik,beton,4,,2022,,,,
1191,JERUK GULUNG,,1207,1+000,1+100,,sedang,beton,4,,2022,,,,
1192,JERUK GULUNG,,1207,1+100,1+200,,sedang,beton,4,,2022,,,,
1193,JERUK GULUNG,,1207,1+200,1+200,,sedang,beton,4,,2022,,,,
89,JOGODAYUH,,1744,0+000,0+100,,sedang,beton,4,,2022,,,,
90,JOGODAYUH,,1744,0+100,0+200,,sedang,beton,4,,2022,,,,
91,JOGODAYUH,,1744,0+200,0+300,,sedang,beton,4,,2022,,,,
92,JOGODAYUH,,1744,0+300,0+400,,sedang,beton,4,,2022,,,,
93,JOGODAYUH,,1744,0+400,0+500,,sedang,beton,4,,2022,,,,
94,JOGODAYUH,,1744,0+500,0+600,,sedang,beton,4,,2022,,,,
95,JOGODAYUH,,1744,0+600,0+700,,RR,beton,4,,2022,,,,
96,JOGODAYUH,,1744,0+700,0+800,,RR,beton,4,,2022,,,,
97,JOGODAYUH,,1744,0+800,0+900,,RR,aspal,4,,2022,,,,
98,JOGODAYUH,,1744,0+900,1+000,,RR,aspal,4,,2022,,,,
99,JOGODAYUH,,1744,1+000,1+100,,RR,aspal,4,,2022,,,,
100,JOGODAYUH,,1744,1+100,1+200,,RB,aspal,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
101,JOGODAYUH,,1744,1+200,1+300,,RB,aspal,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
102,JOGODAYUH,,1744,1+300,1+400,,RB,aspal,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
103,JOGODAYUH,,1744,1+400,1+500,,RB,aspal,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
104,JOGODAYUH,,1744,1+500,1+600,,RB,aspal,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
105,JOGODAYUH,,1744,1+600,1+700,,RB,aspal,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
106,JOGODAYUH,,1744,1+700,1+743,,RB,makadam,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
288,JOHO,,1571,0+000,0+100,,RB,makadam,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
289,JOHO,,1571,0+100,0+200,,RB,makadam,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
290,JOHO,,1571,0+200,0+300,,baik,makadam,4,,2022,,,,
291,JOHO,,1571,0+300,0+400,,baik,makadam,4,,2022,,,,
292,JOHO,,1571,0+400,0+500,,baik,lapen,4,,2022,,,,
293,JOHO,,1571,0+500,0+600,,baik,lapen,4,,2022,,,,
294,JOHO,,1571,0+600,0+700,,baik,lapen,4,,2022,,,,
295,JOHO,,1571,0+700,0+800,,baik,lapen,4,,2022,,,,
296,JOHO,,1571,0+800,0+900,,baik,lapen,4,,2022,,,,
297,JOHO,,1571,0+900,1+000,,baik,lapen,4,,2022,,,,
298,JOHO,,1571,1+000,1+100,,baik,lapen,4,,2022,,,,
299,JOHO,,1571,1+100,1+200,,baik,lapen,4,,2022,,,,
300,JOHO,,1571,1+200,1+300,,baik,lapen,4,,2022,,,,
301,JOHO,,1571,1+300,1+400,,baik,tanah,4,,2022,,,,
302,JOHO,,1571,1+400,1+500,,baik,tanah,4,,2022,,,,
303,JOHO,,1571,1+500,1+570,,sedang,tanah,4,,2022,,,,
17,KAJANG,,493,0+300,0+400,,sedang,tanah,4,,2022,,,,
18,KAJANG,,493,0+000,0+100,,sedang,tanah,4,,2022,,,,
19,KAJANG,,493,0+100,0+200,,sedang,tanah,4,,2022,,,,
20,KAJANG,,493,0+200,0+300,,sedang,beton,4,,2022,,,,
21,KAJANG,,493,0+400,0+400,,sedang,beton,4,,2022,,,,
859,KALIABU,,1165,0+000,0+100,,sedang,beton,4,,2022,,,,
860,KALIABU,,1165,0+100,0+200,,sedang,beton,4,,2022,,,,
861,KALIABU,,1165,0+200,0+300,,sedang,beton,4,,2022,,,,
862,KALIABU,,1165,0+300,0+400,,RR,beton,4,,2022,,,,
863,KALIABU,,1165,0+400,0+500,,RR,beton,4,,2022,,,,
864,KALIABU,,1165,0+500,0+600,,RR,beton,4,,2022,,,,
865,KALIABU,,1165,0+600,0+700,,RR,beton,4,,2022,,,,
866,KALIABU,,1165,0+700,0+800,,RR,beton,4,,2022,,,,
867,KALIABU,,1165,0+800,0+900,,RB,beton,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
868,KALIABU,,1165,0+900,1+000,,RB,beton,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
869,KALIABU,,1165,1+000,1+100,,RB,beton,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
870,KALIABU,,1165,1+100,1+165,,RB,aspal,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
871,KALIGUNTING,,2057,0+000,0+100,,RB,aspal,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
872,KALIGUNTING,,2057,0+100,0+200,,RB,aspal,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
873,KALIGUNTING,,2057,0+200,0+300,,RB,aspal,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
874,KALIGUNTING,,2057,0+300,0+400,,RB,aspal,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
875,KALIGUNTING,,2057,0+400,0+500,,RB,aspal,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
876,KALIGUNTING,,2057,0+500,0+600,,baik,aspal,4,,2022,,,,
877,KALIGUNTING,,2057,0+600,0+700,,baik,aspal,4,,2022,,,,
878,KALIGUNTING,,2057,0+700,0+800,,baik,aspal,4,,2022,,,,
879,KALIGUNTING,,2057,0+800,0+900,,baik,makadam,4,,2022,,,,
880,KALIGUNTING,,2057,0+900,1+000,,baik,makadam,4,,2022,,,,
881,KALIGUNTING,,2057,1+000,1+100,,baik,makadam,4,,2022,,,,
882,KALIGUNTING,,2057,1+100,1+200,,baik,makadam,4,,2022,,,,
883,KALIGUNTING,,2057,1+200,1+300,,baik,makadam,4,,2022,,,,
884,KALIGUNTING,,2057,1+300,1+400,,baik,lapen,4,,2022,,,,
885,KALIGUNTING,,2057,1+400,1+500,,baik,lapen,4,,2022,,,,
886,KALIGUNTING,,2057,1+500,1+600,,baik,lapen,4,,2022,,,,
887,KALIGUNTING,,2057,1+600,1+700,,baik,lapen,4,,2022,,,,
888,KALIGUNTING,,2057,1+700,1+800,,baik,lapen,4,,2022,,,,
889,KALIGUNTING,,2057,1+800,1+900,,sedang,lapen,4,,2022,,,,
890,KALIGUNTING,,2057,2+000,2+056,,sedang,lapen,4,,2022,,,,
891,KALIGUNTING,,2057,1+900,2+000,,sedang,lapen,4,,2022,,,,
410,KARANGREJO,,672,0+000,0+100,,sedang,lapen,4,,2022,,,,
411,KARANGREJO,,672,0+100,0+200,,sedang,tanah,4,,2022,,,,
412,KARANGREJO,,672,0+200,0+300,,sedang,tanah,4,,2022,,,,
413,KARANGREJO,,672,0+300,0+400,,sedang,tanah,4,,2022,,,,
414,KARANGREJO,,672,0+400,0+500,,sedang,tanah,4,,2022,,,,
415,KARANGREJO,,672,0+500,0+600,,sedang,tanah,4,,2022,,,,
416,KARANGREJO,,672,0+600,0+671,,RR,tanah,4,,2022,,,,
892,KEBONAGUNG,,844,0+000,0+100,,RR,beton,4,,2022,,,,
893,KEBONAGUNG,,844,0+100,0+200,,RR,beton,4,,2022,,,,
894,KEBONAGUNG,,844,0+200,0+300,,RR,beton,4,,2022,,,,
895,KEBONAGUNG,,844,0+300,0+400,,RR,beton,4,,2022,,,,
896,KEBONAGUNG,,844,0+400,0+500,,RB,beton,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
897,KEBONAGUNG,,844,0+500,0+600,,RB,beton,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
898,KEBONAGUNG,,844,0+600,0+700,,RB,beton,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
899,KEBONAGUNG,,844,0+700,0+800,,RB,beton,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
900,KEBONAGUNG,,844,0+800,0+844,,RB,beton,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
1224,KEBONAGUNG,,1174,0+000,0+100,,RB,beton,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
1225,KEBONAGUNG,,1174,0+100,0+200,,RB,beton,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
1226,KEBONAGUNG,,1174,0+200,0+300,,RB,beton,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
1227,KEBONAGUNG,,1174,0+300,0+400,,RB,beton,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
1228,KEBONAGUNG,,1174,0+400,0+500,,baik,aspal,4,,2022,,,,
1229,KEBONAGUNG,,1174,0+500,0+600,,baik,aspal,4,,2022,,,,
1230,KEBONAGUNG,,1174,0+600,0+700,,baik,aspal,4,,2022,,,,
1231,KEBONAGUNG,,1174,0+700,0+800,,baik,aspal,4,,2022,,,,
1232,KEBONAGUNG,,1174,0+800,0+900,,baik,aspal,4,,2022,,,,
1233,KEBONAGUNG,,1174,0+900,1+000,,baik,aspal,4,,2022,,,,
1234,KEBONAGUNG,,1174,1+000,1+100,,baik,aspal,4,,2022,,,,
1235,KEBONAGUNG,,1174,1+100,1+173,,baik,aspal,4,,2022,,,,
843,KEDONDONG,,1514,0+000,0+100,,baik,aspal,4,,2022,,,,
844,KEDONDONG,,1514,0+100,0+200,,baik,makadam,4,,2022,,,,
845,KEDONDONG,,1514,0+200,0+300,,baik,makadam,4,,2022,,,,
846,KEDONDONG,,1514,0+300,0+400,,baik,makadam,4,,2022,,,,
847,KEDONDONG,,1514,0+400,0+500,,baik,makadam,4,,2022,,,,
848,KEDONDONG,,1514,0+500,0+600,,sedang,makadam,4,,2022,,,,
849,KEDONDONG,,1514,0+600,0+700,,sedang,lapen,4,,2022,,,,
850,KEDONDONG,,1514,0+700,0+800,,sedang,lapen,4,,2022,,,,
851,KEDONDONG,,1514,0+800,0+900,,sedang,lapen,4,,2022,,,,
852,KEDONDONG,,1514,0+900,1+000,,sedang,lapen,4,,2022,,,,
853,KEDONDONG,,1514,1+000,1+100,,sedang,lapen,4,,2022,,,,
854,KEDONDONG,,1514,1+100,1+200,,sedang,lapen,4,,2022,,,,
855,KEDONDONG,,1514,1+200,1+300,,sedang,lapen,4,,2022,,,,
856,KEDONDONG,,1514,1+300,1+400,,sedang,lapen,4,,2022,,,,
857,KEDONDONG,,1514,1+400,1+500,,RR,lapen,4,,2022,,,,
858,KEDONDONG,,1514,1+500,1+513,,RR,tanah,4,,2022,,,,
1097,KEDUNGJATI,,2194,0+000,0+100,,RR,tanah,4,,2022,,,,
1098,KEDUNGJATI,,2194,0+100,0+200,,RR,tanah,4,,2022,,,,
1099,KEDUNGJATI,,2194,0+200,0+300,,RR,tanah,4,,2022,,,,
1100,KEDUNGJATI,,2194,0+300,0+400,,RB,tanah,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
1101,KEDUNGJATI,,2194,0+400,0+500,,RB,tanah,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
1102,KEDUNGJATI,,2194,0+500,0+600,,RB,beton,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
1103,KEDUNGJATI,,2194,0+600,0+700,,RB,beton,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
1104,KEDUNGJATI,,2194,0+700,0+800,,RB,beton,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
1105,KEDUNGJATI,,2194,0+800,0+900,,RB,beton,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
1106,KEDUNGJATI,,2194,0+900,1+000,,RB,beton,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
1107,KEDUNGJATI,,2194,1+000,1+100,,RB,beton,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
1108,KEDUNGJATI,,2194,1+100,1+200,,RB,beton,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
1109,KEDUNGJATI,,2194,1+200,1+300,,baik,beton,4,,2022,,,,
1110,KEDUNGJATI,,2194,1+300,1+400,,baik,beton,4,,2022,,,,
1111,KEDUNGJATI,,2194,1+400,1+500,,baik,beton,4,,2022,,,,
1112,KEDUNGJATI,,2194,1+500,1+600,,baik,beton,4,,2022,,,,
1113,KEDUNGJATI,,2194,1+600,1+700,,baik,beton,4,,2022,,,,
1114,KEDUNGJATI,,2194,1+700,1+800,,baik,beton,4,,2022,,,,
1115,KEDUNGJATI,,2194,1+800,1+900,,baik,aspal,4,,2022,,,,
1116,KEDUNGJATI,,2194,1+900,2+000,,baik,aspal,4,,2022,,,,
1117,KEDUNGJATI,,2194,2+000,2+100,,baik,aspal,4,,2022,,,,
1118,KEDUNGJATI,,2194,2+100,2+193,,baik,aspal,4,,2022,,,,
322,KEPET,,1355,0+000,0+100,,baik,aspal,4,,2022,,,,
323,KEPET,,1355,0+100,0+200,,baik,aspal,4,,2022,,,,
324,KEPET,,1355,0+200,0+300,,baik,aspal,4,,2022,,,,
325,KEPET,,1355,0+300,0+400,,sedang,aspal,4,,2022,,,,
326,KEPET,,1355,0+400,0+500,,sedang,aspal,4,,2022,,,,
327,KEPET,,1355,0+500,0+600,,sedang,makadam,4,,2022,,,,
328,KEPET,,1355,0+600,0+700,,sedang,makadam,4,,2022,,,,
329,KEPET,,1355,0+700,0+800,,sedang,makadam,4,,2022,,,,
330,KEPET,,1355,0+800,0+900,,sedang,makadam,4,,2022,,,,
331,KEPET,,1355,0+900,1+000,,sedang,makadam,4,,2022,,,,
332,KEPET,,1355,1+000,1+100,,sedang,lapen,4,,2022,,,,
333,KEPET,,1355,1+100,1+200,,sedang,lapen,4,,2022,,,,
334,KEPET,,1355,1+200,1+300,,RR,lapen,4,,2022,,,,
335,KEPET,,1355,1+300,1+355,,RR,lapen,4,,2022,,,,
107,KERTOSARI,,600,0+000,0+100,,RR,lapen,4,,2022,,,,
108,KERTOSARI,,600,0+100,0+200,,RR,lapen,4,,2022,,,,
109,KERTOSARI,,600,0+200,0+300,,RR,lapen,4,,2022,,,,
110,KERTOSARI,,600,0+300,0+400,,RB,lapen,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
111,KERTOSARI,,600,0+400,0+500,,RB,lapen,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
112,KERTOSARI,,600,0+500,0+599,,RB,tanah,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
256,KETANDAN,,3123,0+000,0+100,,RB,tanah,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
257,KETANDAN,,3123,0+100,0+200,,RB,tanah,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
258,KETANDAN,,3123,0+200,0+300,,RB,tanah,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
259,KETANDAN,,3123,0+300,0+400,,RB,tanah,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
260,KETANDAN,,3123,0+400,0+500,,RB,tanah,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
261,KETANDAN,,3123,0+500,0+600,,RB,beton,4,2023,2022,2023-01-11,pemeliharaan rutin,baik,aspal
262,KETANDAN,,3123,0+600,0+700,,baik,beton,4,,2022,,,,
263,KETANDAN,,3123,0+700,0+800,,baik,beton,4,,2022,,,,
264,KETANDAN,,3123,0+800,0+900,,baik,beton,4,,2022,,,,
265,KETANDAN,,3123,0+900,1+000,,baik,beton,4,,2022,,,,
266,KETANDAN,,3123,1+000,1+100,,baik,beton,4,,2022,,,,
267,KETANDAN,,3123,1+100,1+200,,baik,beton,4,,2022,,,,
268,KETANDAN,,3123,1+200,1+300,,baik,beton,4,,2022,,,,
269,KETANDAN,,3123,1+300,1+400,,baik,beton,4,,2022,,,,
270,KETANDAN,,3123,1+400,1+500,,baik,beton,4,,2022,,,,
271,KETANDAN,,3123,1+500,1+600,,baik,beton,4,,2022,,,,
272,KETANDAN,,3123,1+600,1+700,,baik,beton,4,,2022,,,,
273,KETANDAN,,3123,1+700,1+800,,baik,beton,4,,2022,,,,
274,KETANDAN,,3123,1+800,1+900,,baik,aspal,4,,2022,,,,
275,KETANDAN,,3123,1+900,2+000,,sedang,aspal,4,,2022,,,,
276,KETANDAN,,3123,2+000,2+100,,sedang,aspal,4,,2022,,,,
277,KETANDAN,,3123,2+100,2+200,,sedang,aspal,4,,2022,,,,
278,KETANDAN,,3123,2+200,2+300,,sedang,aspal,4,,2022,,,,
279,KETANDAN,,3123,2+300,2+400,,sedang,aspal,4,,2022,,,,
280,KETANDAN,,3123,2+400,2+500,,sedang,aspal,4,,2022,,,,
281,KETANDAN,,3123,2+500,2+600,,sedang,aspal,4,,2022,,,,
282,KETANDAN,,3123,2+600,2+700,,sedang,aspal,4,,2022,,,,
283,KETANDAN,,3123,2+700,2+800,,sedang,makadam,4,,2022,,,,
284,KETANDAN,,3123,2+800,2+900,,RR,makadam,4,,2022,,,,
285,KETANDAN,,3123,2+900,3+000,,RR,makadam,4,,2022,,,,
286,KETANDAN,,3123,3+000,3+100,,RR,makadam,4,,2022,,,,
